0.029285,0.633455
0.799188,0.534682
0.278225,0.009973
0.324443,0.709557
0.528313,0.610712
0.496130,0.038972
0.119208,0.138556
0.152192,0.864163
0.851417,0.651492
0.271120,0.320784
0.463053,0.375479
0.541420,0.989593
0.224379,0.968710
0.426097,0.034924
0.448413,0.671751
0.687789,0.359767
0.712060,0.966532
0.812650,0.107544
0.450060,0.784487
0.744807,0.118126
0.245002,0.267852
0.154718,0.519279
0.345530,0.802234
0.284291,0.112083
0.958213,0.529185
0.783225,0.507229
0.638345,0.010526
0.442715,0.002379
0.052555,0.381194
0.202698,0.665949
0.577633,0.629740
0.245468,0.654481
0.426006,0.306954
0.825234,0.372578
0.539176,0.747563
0.430191,0.180695
0.139724,0.183080
0.527814,0.289200
0.662400,0.751073
0.739792,0.121761
0.297655,0.484359
0.802351,0.689262
0.870534,0.656002
0.220775,0.964001
0.136296,0.236495
0.207459,0.620927
0.324054,0.920822
0.381388,0.360711
0.281798,0.106684
0.996631,0.554237
0.024752,0.432870
0.335460,0.282658
0.122554,0.211908
0.676804,0.932338
0.932629,0.055513
0.759862,0.301235
0.278806,0.320469
0.688171,0.608574
0.991883,0.354395
0.217771,0.707800
0.701413,0.286276
0.055521,0.369871
0.314188,0.789728
0.428616,0.287348
0.644796,0.715830
0.329653,0.091158
0.834357,0.487608
0.383055,0.574278
0.418927,0.726904
0.081116,0.154166
0.501030,0.096395
0.162206,0.003395
0.679474,0.560981
0.531026,0.716831
0.481827,0.805278
0.694229,0.508224
0.322177,0.015234
0.830075,0.205476
0.200653,0.845879
0.937818,0.135310
0.417348,0.075859
0.302454,0.761517
0.009555,0.505595
0.510933,0.728235
0.014414,0.056321
0.471364,0.793788
0.093565,0.816586
0.165655,0.752354
0.116889,0.363983
0.144392,0.256581
0.738133,0.941561
0.622103,0.905896
0.116239,0.609443
0.939552,0.036332
0.048331,0.449562
0.548617,0.666816
0.601211,0.968393
0.927833,0.183522
0.910132,0.658344
0.677235,0.699914
0.324376,0.274129
0.148945,0.827959
0.309764,0.830185
0.536939,0.167751
0.822161,0.815468
0.485093,0.089710
0.957982,0.220661
0.493009,0.776218
0.531364,0.288807
0.630928,0.869863
0.079658,0.304091
0.012155,0.946955
0.198554,0.041379
0.634050,0.062669
0.453273,0.667761
0.689248,0.210656
0.121747,0.198558
0.150396,0.083234
0.684952,0.918603
0.079905,0.296834
0.301827,0.241599
0.267416,0.766036
0.755083,0.081800
0.350312,0.483219
0.032856,0.653258
0.254208,0.910128
0.616751,0.400261
0.285503,0.581450
0.863613,0.126580
0.654813,0.397795
0.488440,0.317460
0.930829,0.984949
0.125400,0.593575
0.914753,0.273165
0.445128,0.368484
0.573729,0.562627
0.745168,0.435145
0.391217,0.861397
0.207723,0.160350
0.688024,0.046671
0.876338,0.504653
0.235467,0.240561
0.925570,0.082776
0.151792,0.605934
0.605409,0.854399
0.048220,0.523174
0.666162,0.565656
0.215311,0.978405
0.702773,0.253026
0.136750,0.719222
0.300576,0.783782
0.223866,0.740577
0.970388,0.306300
0.286703,0.078996
0.283655,0.213255
0.569823,0.191974
0.333504,0.864025
0.141952,0.537140
0.530134,0.804161
0.953234,0.469174
0.467784,0.495751
0.836080,0.464614
0.784470,0.678010
0.987822,0.077929
0.336236,0.913524
0.117402,0.061553
0.472191,0.553959
0.299488,0.290047
0.011198,0.112252
0.275492,0.201735
0.024077,0.613643
0.631764,0.733136
0.987507,0.134611
0.543588,0.456717
0.047017,0.957337
0.961398,0.995839
0.546587,0.326633
0.653955,0.866526
0.419407,0.907609
0.134357,0.250417
0.644660,0.595263
0.817167,0.966105
0.796286,0.167852
0.994628,0.936675
0.673590,0.042038
0.938072,0.678627
0.359768,0.905276
0.463847,0.460452
0.234640,0.214971
0.604553,0.805128
0.093525,0.888725
0.253929,0.423888
0.012721,0.987161
0.300137,0.580376
0.772641,0.511966
0.333147,0.972853
0.006549,0.809458
0.918947,0.997376
0.208446,0.613717
0.899862,0.194921
0.734648,0.450974
0.119533,0.158344
0.986429,0.981643
0.445719,0.839652
0.959347,0.941634
0.636005,0.482808
0.661656,0.547198
0.073864,0.185579
0.440596,0.780283
0.250376,0.320734
0.440852,0.571194
0.272876,0.061346
0.243137,0.696838
0.577281,0.153814
0.917435,0.238771
0.737120,0.128105
0.273582,0.565833
0.104900,0.283703
0.771232,0.447946
0.853692,0.294626
0.986851,0.637804
0.330662,0.274599
0.049057,0.676332
0.874945,0.136853
0.112018,0.768414
0.866323,0.804339
0.922223,0.390763
0.875578,0.261174
0.044005,0.464895
0.150565,0.144311
0.170954,0.124907
0.301870,0.955022
0.381845,0.533360
0.705263,0.209124
0.238741,0.797372
0.045001,0.636002
0.708191,0.812440
0.784470,0.578105
0.479867,0.044227
0.234332,0.364784
0.705682,0.975856
0.041907,0.454397
0.437488,0.490290
0.657243,0.136522
0.751796,0.423734
0.236594,0.151617
0.664544,0.913688
0.091984,0.690280
0.512246,0.420388
0.370934,0.560525
0.685290,0.701734
0.079439,0.718403
0.839987,0.907051
0.440615,0.916223
0.994073,0.132093
0.857004,0.226479
0.570667,0.979778
0.962058,0.076619
0.265043,0.411593
0.056968,0.290383
0.201294,0.183324
0.756391,0.668256
0.133141,0.476712
0.950635,0.227038
0.525177,0.606277
0.868461,0.460857
0.542060,0.182731
0.578068,0.808606
0.130406,0.493784
0.983300,0.010770
0.872057,0.282091
0.070845,0.164331
0.629081,0.167622
0.696518,0.971876
0.855749,0.028764
0.133511,0.138685
0.935098,0.075544
0.626078,0.135174
0.739522,0.958066
0.653310,0.636530
0.890950,0.061456
0.578665,0.129083
0.378683,0.808865
0.667445,0.104856
0.670612,0.560269
0.164355,0.040367
0.137640,0.959626
0.725938,0.439513
0.113845,0.248490
0.923647,0.781263
0.137299,0.970212
0.852384,0.623072
0.246512,0.765742
0.575360,0.494570
0.805499,0.079573
0.815362,0.548364
0.121223,0.064887
0.708198,0.106083
0.573879,0.477623
0.517730,0.696914
0.837390,0.599250
0.570234,0.186032
0.554438,0.800006
0.582477,0.742070
0.320082,0.811169
0.557181,0.010276
0.616113,0.884284
0.112396,0.850466
0.804355,0.747475
0.745677,0.874343
0.670891,0.398711
0.912002,0.664152
0.391096,0.639571
0.169391,0.459026
0.801301,0.365502
0.352528,0.681238
0.225715,0.924089
0.264993,0.164746
0.861026,0.414842
0.164805,0.824644
0.015492,0.282604
0.217236,0.320694
0.338709,0.029744
0.352361,0.340517
0.936460,0.176123
0.335500,0.586843
0.297031,0.127704
0.565020,0.500784
0.908612,0.996057
0.211118,0.738843
0.774852,0.449068
0.019004,0.117829
0.651880,0.512263
0.023225,0.279584
0.873939,0.385938
0.894209,0.920286
0.318341,0.600833
0.989186,0.161977
0.726618,0.759874
0.164287,0.441115
0.827531,0.217556
0.765230,0.654109
0.011996,0.020338
0.695529,0.600403
0.556636,0.350766
0.028313,0.955685
0.604817,0.515090
0.900340,0.051314
0.216063,0.664554
0.387682,0.405207
0.832184,0.339610
0.789158,0.817996
0.614475,0.625065
0.751538,0.560929
0.351108,0.182770
0.333121,0.412676
0.978477,0.295795
0.964115,0.992739
0.010058,0.134611
0.846361,0.317074
0.357989,0.018444
0.042619,0.896615
0.481120,0.663056
0.656625,0.157916
0.770911,0.580225
0.066848,0.070294
0.571332,0.097433
0.548083,0.505966
0.505243,0.046213
0.759004,0.454152
0.048740,0.368674
0.012886,0.580736
0.892698,0.073312
0.064655,0.047154
0.948183,0.558325
0.190484,0.556944
0.212444,0.753378
0.816029,0.723211
0.619715,0.109610
0.028199,0.587029
0.089468,0.513582
0.788491,0.696440
0.101695,0.241298
0.557478,0.132637
0.066906,0.579773
0.573231,0.972174
0.530143,0.492778
0.664679,0.813143
0.001225,0.563073
0.586309,0.965849
0.997605,0.458286
0.692411,0.118404
0.704270,0.263028
0.024771,0.723663
0.911484,0.117139
0.701459,0.557150
0.950406,0.058290
0.122412,0.949632
0.370337,0.873685
0.181087,0.312068
0.802210,0.488316
0.004096,0.002978
0.913295,0.951281
0.281513,0.567025
0.750177,0.948612
0.022717,0.866193
0.513967,0.346598
0.474230,0.548161
0.857344,0.502073
0.079315,0.628515
0.018709,0.067326
0.194484,0.517646
0.796555,0.686251
0.084100,0.176380
0.144492,0.521740
0.719799,0.801837
0.316756,0.936468
0.063011,0.533013
0.686441,0.624276
0.373428,0.535073
0.117088,0.647697
0.678524,0.669448
0.589404,0.740826
0.773794,0.434229
0.728667,0.137574
0.803872,0.979944
0.258526,0.926918
0.776305,0.755183
0.095725,0.423070
0.083812,0.858395
0.924446,0.907876
0.493783,0.332306
0.664622,0.632387
0.196619,0.402760
0.264298,0.400223
0.001087,0.426402
0.102374,0.339911
0.224725,0.959645
0.187848,0.665426
0.741739,0.676483
0.224996,0.147941
0.959626,0.678865
0.229942,0.856549
0.047688,0.558536
0.509100,0.048717
0.572718,0.360979
0.265230,0.167545
0.334844,0.187853
0.129770,0.287727
0.263814,0.823314
0.906049,0.401305
0.889337,0.592889
0.834073,0.077879
0.256300,0.957601
0.561229,0.815772
0.769843,0.880707
0.749722,0.735179
0.791821,0.971365
0.957829,0.689972
0.149761,0.011559
0.464231,0.446855
0.411930,0.160961
0.267921,0.065513
0.310813,0.884732
0.757246,0.500929
0.131952,0.735570
0.460406,0.371393
0.048033,0.142557
0.313288,0.390473
0.296453,0.518609
0.254140,0.920865
0.633863,0.380982
0.002520,0.874710
0.025782,0.222685
0.295665,0.201677
0.322989,0.821711
0.240353,0.626218
0.474820,0.439178
0.449737,0.870224
0.034748,0.598963
0.813527,0.565209
0.679880,0.506136
0.202796,0.718980
0.552326,0.571767
0.933455,0.920656
0.891916,0.227534
0.380666,0.368407
0.835239,0.601704
0.991408,0.237383
0.795198,0.933759
0.027350,0.439769
0.817845,0.922312
0.741745,0.330413
0.666628,0.053675
0.182121,0.457024
0.969957,0.631471
0.547408,0.243170
0.990118,0.154436
0.049023,0.197505
0.431123,0.562434
0.221159,0.535377
0.204798,0.422933
0.505200,0.473798
0.716116,0.293565
0.202772,0.454832
0.871654,0.301607
0.785186,0.946185
0.154378,0.400421
0.675202,0.884369
0.919817,0.246817
0.853578,0.123157
0.293395,0.655812
0.526948,0.874011
0.301153,0.968976
0.105814,0.394910
0.011745,0.063159
0.447647,0.848338
0.390586,0.389117
0.411238,0.949097
0.681179,0.714847
0.722518,0.124711
0.206678,0.735848
0.938502,0.992963
0.252016,0.296431
0.049110,0.121446
0.509579,0.739121
0.508938,0.066799
0.671221,0.140011
0.886096,0.702522
0.351652,0.620320
0.312952,0.808997
0.656562,0.082321
0.327087,0.456177
0.617654,0.001044
0.155683,0.833018
0.371546,0.732790
0.144026,0.075483
0.458342,0.078635
0.907519,0.819426
0.508327,0.648953
0.841544,0.676733
0.231388,0.321961
0.129371,0.455879
0.360526,0.003029
0.426826,0.841881
0.627045,0.446500
0.664317,0.794939
0.875693,0.212681
0.200604,0.241981
0.543571,0.222276
0.301594,0.935492
0.608876,0.457576
0.150838,0.368794
0.922752,0.963370
0.815094,0.713212
0.584082,0.456696
0.996939,0.829387
0.766491,0.827761
0.924999,0.667190
0.261231,0.873466
0.498444,0.481154
0.637148,0.250133
0.562342,0.983878
0.610881,0.154075
0.017628,0.392921
0.565699,0.002240
0.237010,0.154213
0.342210,0.129770
0.657688,0.047353
0.182631,0.427464
0.440232,0.155830
0.918040,0.947318
0.020886,0.360005
0.171272,0.497520
0.675881,0.017863
0.492253,0.308192
0.536478,0.623906
0.289509,0.687820
0.808503,0.003937
0.116353,0.173613
0.714135,0.492020
0.183108,0.324023
0.431340,0.813401
0.069233,0.328882
0.506265,0.437235
0.096788,0.439166
0.673001,0.329248
0.318051,0.143010
0.977793,0.434584
0.229350,0.424088
0.288778,0.140344
0.082929,0.284838
0.690409,0.007235
0.531014,0.306281
0.836837,0.447823
0.454844,0.818215
0.069200,0.914952
0.467739,0.396306
0.797578,0.959100
0.838256,0.478660
0.475410,0.829734
0.892527,0.725051
0.984156,0.946017
0.336831,0.664774
0.592059,0.833828
0.074621,0.963655
0.294099,0.945127
0.045724,0.973998
0.060719,0.043455
0.365711,0.274375
0.390192,0.532569
0.556359,0.149754
0.290381,0.288985
0.422907,0.997512
0.696216,0.834199
0.967376,0.255625
0.227293,0.345219
0.407899,0.907681
0.685698,0.192332
0.625652,0.168672
0.631411,0.255798
0.970146,0.848314
0.136595,0.291053
0.032184,0.867671
0.396631,0.082851
0.769016,0.461150
0.599935,0.746838
0.752662,0.256110
0.798099,0.551684
0.878379,0.731065
0.669398,0.908530
0.204931,0.005690
0.879794,0.376577
0.464526,0.598939
0.559127,0.841326
0.059814,0.973638
0.603238,0.865209
0.095859,0.789017
0.701990,0.978117
0.513303,0.585789
0.823440,0.531754
0.653503,0.371620
0.019048,0.541020
0.845808,0.006586
0.972993,0.254014
0.421567,0.513130
0.697024,0.347737
0.995352,0.624037
0.654792,0.207438
0.194740,0.559434
0.157870,0.985163
0.115937,0.724491
0.152647,0.266202
0.679362,0.698780
0.284510,0.697049
0.858803,0.006669
0.504351,0.849851
0.747081,0.468719
0.227854,0.631144
0.545720,0.095405
0.095651,0.222283
0.670175,0.362020
0.708052,0.557266
0.084427,0.002631
0.529677,0.873871
0.807462,0.712336
0.716894,0.447878
0.070957,0.571063
0.523705,0.090658
0.893343,0.643195
0.850049,0.202146
0.965367,0.131686
0.099754,0.455620
0.739495,0.825048
0.738766,0.623463
0.629716,0.445390
0.216361,0.343050
0.622302,0.263747
0.521839,0.337395
0.844316,0.016046
0.697067,0.289765
0.379423,0.714516
0.709621,0.276677
0.976581,0.366018
0.995551,0.487908
0.945316,0.753437
0.195744,0.076424
0.403494,0.812607
0.476211,0.587294
0.961015,0.520231
0.709158,0.226994
0.705022,0.991616
0.971015,0.687196
0.536250,0.037828
0.310656,0.809664
0.027997,0.484080
0.876388,0.497186
0.575888,0.209773
0.051029,0.304591
0.618103,0.891477
0.027998,0.387842
0.013906,0.831366
0.258801,0.697143
0.473926,0.332146
0.859734,0.805896
0.818922,0.045327
0.910788,0.855811
0.443828,0.272575
0.658083,0.419017
0.302073,0.104622
0.614658,0.473008
0.978718,0.734050
0.378318,0.566893
0.898824,0.983905
0.556853,0.420621
0.316414,0.856370
0.094949,0.923551
0.657382,0.958454
0.715208,0.410914
0.220447,0.346732
0.408834,0.888280
0.179791,0.880195
0.249961,0.623084
0.700048,0.738163
0.294182,0.162629
0.450760,0.515099
0.000986,0.973444
0.199433,0.781930
0.760117,0.890220
0.304439,0.199876
0.795586,0.165118
0.559521,0.822617
0.178047,0.590208
0.619401,0.154830
0.362665,0.606693
0.957126,0.901074
0.656705,0.637294
0.557152,0.948788
0.592782,0.350147
0.001534,0.342017
0.852144,0.851525
0.653727,0.532942
0.830899,0.661401
0.727764,0.293605
0.606597,0.885369
0.484149,0.413102
0.380670,0.259452
0.949485,0.254381
0.687575,0.399110
0.196815,0.124849
0.690392,0.821932
0.015392,0.867999
0.480309,0.465114
0.519090,0.986510
0.146794,0.839847
0.729004,0.280443
0.647242,0.243275
0.237213,0.270697
0.897247,0.633106
0.806892,0.645191
0.862335,0.953943
0.671397,0.559316
0.760775,0.563695
0.783062,0.031223
0.710567,0.186046
0.494748,0.572749
0.508853,0.569803
0.532329,0.789682
0.026604,0.460115
0.666464,0.312409
0.424192,0.809849
0.919994,0.051862
0.782023,0.312018
0.859301,0.111090
0.207962,0.328853
0.983217,0.969025
0.625760,0.332671
0.328536,0.393296
0.382010,0.071527
0.472075,0.826317
0.386166,0.774962
0.980688,0.782720
0.471043,0.355876
0.204468,0.792840
0.395886,0.427667
0.516147,0.382253
0.285706,0.984440
0.751933,0.661716
0.041705,0.419805
0.394015,0.558748
0.632772,0.513118
0.542414,0.520283
0.406973,0.179631
0.998724,0.378452
0.497441,0.887210
0.953801,0.655259
0.014798,0.635308
0.120653,0.261475
0.217120,0.960453
0.384374,0.689573
0.960975,0.831733
0.776727,0.788087
0.208190,0.916306
0.967766,0.239960
0.452639,0.975915
0.933379,0.497133
0.361206,0.279031
0.807574,0.847224
0.614024,0.840151
0.802700,0.915246
0.145167,0.420071
0.200159,0.146747
0.022487,0.399747
0.589466,0.883422
0.692182,0.867742
0.488305,0.749222
0.288959,0.710024
0.720489,0.082224
0.457165,0.498607
0.874685,0.116651
0.298929,0.755380
0.313304,0.108862
0.944115,0.283974
0.112249,0.483343
0.787475,0.673939
0.066111,0.958296
0.923326,0.541151
0.162675,0.395636
0.993398,0.779286
0.335914,0.538952
0.647118,0.932005
0.588512,0.677183
0.396048,0.276033
0.611294,0.727455
0.876800,0.068760
0.943241,0.738683
0.875857,0.089310
0.258082,0.701538
0.548910,0.115731
0.445985,0.802299
0.115959,0.327749
0.326640,0.067682
0.095204,0.254442
0.128162,0.181219
0.750708,0.829126
0.177370,0.569125
0.632300,0.189473
0.076046,0.558706
0.679635,0.330325
0.784971,0.427855
0.630898,0.312185
0.134545,0.306976
0.135272,0.563476
0.184515,0.205153
0.438895,0.553859
0.118653,0.181578
0.445839,0.902561
0.959509,0.991686
0.869916,0.232584
0.730334,0.710691
0.383154,0.235429
0.773929,0.784449
0.115449,0.269652
0.565812,0.415408
0.966017,0.487751
0.145447,0.293292
0.967515,0.271103
0.114224,0.810482
0.003478,0.638941
0.203733,0.132823
0.168262,0.250646
0.567594,0.463403
0.140193,0.804771
0.592933,0.089201
0.509959,0.897421
0.783960,0.470163
0.422366,0.563553
0.704958,0.486449
0.691948,0.087240
0.167957,0.773788
0.734392,0.108328
0.653923,0.189221
0.892485,0.236861
0.851161,0.410431
0.527062,0.126070
0.278467,0.507173
0.802898,0.140074
0.213480,0.263133
0.578722,0.954697
0.919127,0.852254
0.176718,0.469794
0.837712,0.988502
0.610068,0.726094
0.285506,0.832648
0.731925,0.978578
0.126855,0.711469
0.791564,0.241712
0.415187,0.450832
0.432083,0.008895
0.752989,0.911588
0.311829,0.214434
0.008938,0.968869
0.075939,0.578933
0.784788,0.166501
0.607143,0.435501
0.706926,0.484617
0.464614,0.321307
0.310312,0.689021
0.965792,0.643511
0.872014,0.108244
0.354055,0.167125
0.617114,0.878565
0.325726,0.871815
0.790103,0.275645
0.786688,0.952949
0.674568,0.155810
0.993422,0.476766
0.294353,0.994009
0.258279,0.107680
0.284085,0.332132
0.623838,0.228363
0.209299,0.497287
0.612979,0.230809
0.116556,0.757448
0.779122,0.117942
0.933390,0.117283
0.994182,0.116354
0.995053,0.457200
0.169483,0.889685
0.685909,0.200647
0.615735,0.246825
0.675419,0.180775
0.290574,0.745931
0.920832,0.266227
0.771119,0.210850
0.495020,0.605907
0.561837,0.854271
0.621598,0.400983
0.057949,0.102939
0.385095,0.309889
0.866701,0.545170
0.146396,0.422647
0.205635,0.681123
0.807868,0.229132
0.384112,0.408739
0.032490,0.825312
0.959585,0.007975
0.419979,0.076576
0.568123,0.721284
0.527883,0.165946
0.374339,0.048855
0.081038,0.551890
0.039761,0.656343
0.840762,0.705366
0.597112,0.628852
0.428324,0.549834
0.130900,0.730562
0.865956,0.948649
0.669255,0.337451
0.364802,0.799292
0.794950,0.005097
0.018547,0.989323
0.873821,0.054061
0.085552,0.649749
0.621606,0.434528
0.132628,0.761924
0.452242,0.311471
0.892679,0.362998
0.036753,0.149436
0.182301,0.778742
0.875313,0.296201
0.741185,0.503474
0.144651,0.101173
0.689198,0.106816
0.136988,0.766352
0.793849,0.176830
0.132852,0.033429
0.789721,0.090695
0.814257,0.633758
0.881895,0.141149
0.133311,0.474611
0.767006,0.341874
0.501985,0.917640
0.817741,0.610269
0.909360,0.241909
0.378908,0.900828
0.502361,0.496621
0.140197,0.663810
0.215754,0.676679
0.258956,0.127357
0.507963,0.147930
0.428376,0.010652
0.475591,0.235445
0.506028,0.479361
0.154030,0.746691
0.355004,0.056524
0.869932,0.815128
0.879072,0.857983
0.599396,0.799427
0.764938,0.647107
0.598146,0.011711
0.071179,0.156889
0.739458,0.597964
0.790973,0.656408
0.721676,0.681280
0.821273,0.524196
0.698110,0.901014
0.724241,0.862398
0.082136,0.636581
0.733104,0.120263
0.769844,0.222868
0.011476,0.832075
0.693808,0.111119
0.215046,0.983351
0.958362,0.103739
0.561213,0.887028
0.720256,0.783899
0.897695,0.980449
0.804620,0.337624
0.530719,0.595613
0.723285,0.781632
0.336462,0.886206
0.438149,0.101740
0.773802,0.627094
0.443615,0.360971
0.214664,0.151450
0.440091,0.310208
0.203964,0.493761
0.868477,0.746646
0.131599,0.429811
0.714917,0.307170
0.824799,0.341347
0.110889,0.304351
0.312066,0.145836
0.300103,0.941076
0.764382,0.674356
0.730097,0.268401
0.445027,0.425481
0.177968,0.565811
0.174862,0.318708
0.791365,0.911956
0.518959,0.599239
0.348325,0.869997
0.337835,0.346062
0.771960,0.642539
0.105934,0.200675
0.767662,0.691352
0.609000,0.718948
0.053026,0.831180
0.349346,0.061352
0.083101,0.362885
0.566015,0.643722
0.634830,0.233337
0.255863,0.958794
0.039287,0.160000
0.658979,0.929534
0.470829,0.010091
0.568101,0.329174
0.890551,0.991869
0.451875,0.677923
0.795903,0.469089
0.353202,0.936833
0.036743,0.179586
0.144207,0.972263
0.147632,0.352783
0.946035,0.078237
0.442752,0.036087
0.378335,0.929923
0.463559,0.595581
0.409200,0.194582
0.094502,0.667483
0.400967,0.443044
0.827955,0.251610
0.898634,0.812928
0.086125,0.875856
0.210742,0.594342
0.052438,0.244160
0.183651,0.171085
0.006066,0.458256
0.209159,0.740015
0.292706,0.218719
0.210780,0.293725
0.351458,0.422312
0.269958,0.667490
0.921276,0.661962
0.788405,0.285276
0.769369,0.895464
0.676472,0.203286
0.414352,0.019653
0.747426,0.071217
0.171626,0.764394
0.318210,0.063114
0.978079,0.810242
0.706181,0.264568
0.023352,0.524508
0.047283,0.702400
0.731733,0.690403
0.585755,0.132258
0.639240,0.669338
0.465990,0.360991
0.524055,0.023208
0.895415,0.454833
0.489042,0.256872
0.911740,0.904235
0.108764,0.096117
0.893710,0.775588
0.633994,0.857056
0.117785,0.868560
0.725354,0.073614
0.678958,0.866225
0.596808,0.119175
0.989557,0.570634
0.278687,0.954450
0.307888,0.842802
0.692021,0.039350
0.298645,0.407138
0.283279,0.378875
0.295360,0.837140
0.189227,0.746307
0.430362,0.978046
0.041333,0.044629
0.723516,0.018344
0.114673,0.613077
0.419305,0.257638
0.457250,0.916670
0.031017,0.528069
0.576262,0.410791
0.543469,0.511542
0.446894,0.070388
0.231631,0.055591
0.160608,0.173709
0.359671,0.835543
0.559076,0.284888
0.886896,0.272503
0.429624,0.061287
0.350831,0.652069
0.007327,0.135083
0.194312,0.600535
0.396288,0.152418
0.322078,0.183606
0.364884,0.297470
0.207941,0.381169
0.579164,0.276661
0.350496,0.568223
0.587784,0.407685
0.403759,0.974588
0.576051,0.026894
0.623453,0.602600
0.023617,0.598430
0.484797,0.842253
0.055721,0.142861
0.232656,0.181804
0.290708,0.672012
0.197246,0.970549
0.446465,0.892202
0.250515,0.698638
0.744136,0.154886
0.403964,0.115986
0.895617,0.831183
0.236498,0.076932
0.924968,0.449085
0.476551,0.538163
0.890849,0.179460
0.794694,0.285852
0.635724,0.694670
0.302923,0.419575
0.744536,0.426083
0.085537,0.790390
0.704958,0.818216
0.006295,0.968022
0.937600,0.893350
0.500268,0.339365
0.797340,0.192585
0.501250,0.531910
0.360617,0.896741
0.307353,0.884875
0.590702,0.370119
0.620749,0.059259
0.886173,0.270684
0.179568,0.172421
0.063841,0.918237
0.667905,0.612918
0.841337,0.833947
0.341865,0.274248
0.915125,0.787021
0.651433,0.463809
0.467648,0.724511
0.813537,0.510191
0.742885,0.708505
0.014200,0.773962
0.236017,0.273951
0.115263,0.153313
0.208413,0.898900
0.519955,0.961496
0.583099,0.448686
0.302482,0.768577
0.890053,0.143434
0.565832,0.018154
0.133565,0.591249
0.937130,0.067688
0.627594,0.319529
0.182447,0.672449
0.617746,0.124358
0.832713,0.294009
0.131133,0.893405
0.457576,0.035410
0.312998,0.622132
0.597148,0.646479
0.432276,0.942682
0.275424,0.719283
0.468842,0.687240
0.331273,0.346177
0.937891,0.420759
0.458531,0.201209
0.195088,0.753198
0.153175,0.664995
0.714666,0.340411
0.153994,0.606983
0.701217,0.932534
0.086378,0.966682
0.662438,0.348875
0.713129,0.983208
